ID,Key,String
167298109440,AP_PROMPT_TEXT,{AMOUNT} AP
357446881280,BP_PROMPT_TEXT,{AMOUNT} BP
2503277973504,UNLOCKED_AT_LEVEL_TEXT,在等级 {LEVEL} 解锁
3673878859776,RESISTANCES,抵抗力
3833979637760,EMPOWEREMENTS,强化
4230815322112,PENETRATION,穿透
10886743756800,USE_SKILL_LOG,{CHARACTER} 使用
11280765063168,OVERWATCH_TRIGGERED_LOG,{CHARACTER} 触发了 {SOURCE} 的监视
11756864704512,ATTACK_OF_OPPORTUNITY_LOG,{CHARACTER} 触发了 {SOURCE} 的机会攻击
12027992903680,TOOK_DAMAGE_LOG,{CHARACTER} 受到 <color=red>{AMOUNT}</color> 伤害
12228564520960,GAINED_HEALTH_LOG,{CHARACTER} 回复了 <color=green>{AMOUNT}</color> 生命
12504969154560,GAINED_SP_LOG,{CHARACTER} 获得了 <color=lightblue>{AMOUNT}</color> SP
12660703662080,BP_LOST_LOG,{CHARACTER} 失去了{AMOUNT}BP
12961129074688,BP_GAINED_LOG,{CHARACTER} 获得了{AMOUNT}BP
13155115634688,CHAIN_ATTACK_TRIGGERED_LOG,"{CHARACTER} 连锁攻击触发（掷骰: {ROLL}, 概率: {CHANCE}）"
13477183655936,COUNTER_ATTACK_LOG,{CHARACTER} 反击了（剩余反击次数：{AMOUNT}）
13890330988544,STATUS_EFFECT_RESISTED_LOG,{CHARACTER} 抵抗了 <color=orange>{STATUSEFFECT}</color>（掷骰：{ROLL}，概率：{CHANCE}）
14426597920768,STATUS_EFECT_GAINED_LOG,{CHARACTER} 获得了 <color=orange>{STATUSEFFECT}</color>（掷骰：{ROLL}，概率：{CHANCE}）
14678910472192,DEATH_RESIST_SUCCEED_LOG,{CHARACTER} 还没有放弃！（掷骰：{ROLL}，概率：{CHANCE}）
14955818422272,DEATH_RESIST_FAILED_LOG,{CHARACTER} 达到了极限。（掷骰：{ROLL}，概率：{CHANCE}）
15297197019136,CHARACTER_DIED_LOG,{CHARACTER} 已经死亡
15492152463360,CHARACTER_DEFEATED_LOG,{CHARACTER} 已被击败
15709396439040,CHARACTER_FLED_LOG,{CHARACTER} 已经逃跑
16009062682624,SUMMON_LOG,{CHARACTER} 已被召唤
16163379515392,TRANSFORM_LOG,{CHARACTER} 变身为 {TRANSFORM}
16453780541440,FLEEING_FAILED_LOG,队伍尝试 <color=orange>逃跑</color> 但失败了！（掷骰：{ROLL}，概率：{CHANCE}）
16811902799872,CURSED_LOG,{CHARACTER} 的诅咒没有激活！（掷骰：{ROLL}，概率：5）
17172067684352,CURSED_FAILED_LOG,{CHARACTER} 的诅咒激活了！（掷骰：{ROLL}，概率：5）
25912783310848,CHAIN_PROMPT_TITLE,连锁攻击警告
26053766451200,CHAIN_HIDDEN_PROMPT_TEXT,如果 {CHARACTER1} 进行连锁攻击，将失去其隐藏效果。你还想触发吗？
26756597583872,CHAIN_COUNTER_PROMPT_TEXT,{CHARACTER1} 如果进行连击，将触发反击。你还想触发它吗？
27237734584320,CHAIN_BOTH_PROMPT_TEXT,{CHARACTER1} 如果进行连击，将触发反击并失去隐蔽效果。你还想触发它吗？
27588168683520,CHAIN_PROMPT_CONFIRM_ALL,确认全部
27786265661440,CHAIN_PROMPT_DONT_TRIGGER,不要触发连击
27985742565376,ALLY_HIT_TITLE,盟友将会受到攻击！
28119196930048,ALLY_HIT_DESCR,你即将对盟友造成伤害。你还想继续吗？
28422407360512,COUNTER_PROMPT_TITLE,反击吗？
28567979069440,COUNTER_PROMPT_DESCR,你想让 {CHARACTER1} 反击吗？
28784996552704,COUNTER_PROMPT_NO,不反击
28939393077248,COUNTER_PROMPT_ALL,全部反击
29082389483520,AOT_WARNING_TITLE,机会攻击
29193240743936,AOT_WARNING_DESCR,如果你移动，将触发机会攻击。即使攻击未命中，你也无法取消移动。你还想移动吗？
29835610984448,PATH_HAZARD_WARNING_TITLE,危险地块
29969904209920,PATH_HAZARD_WARNING_DESCR,路径上有危险地块！你还想继续吗？
30231209349120,SKIP_AP_LEFT_DESCR,你还有行动点剩余。你确定要结束你的回合吗？
30346384936960,FLEE_WARNING_TITLE,撤退的代价
30397396062208,SKIP_AP_LEFT_TITLE,AP已用完
30773583187968,FLEE_WARNING_TEXT,如果你现在逃跑，任务将失败。你还想逃跑吗？
31016072679424,FLEE_GENERIC_WARNING_TEXT,如果你现在逃跑，冒险者将失去BP。你还想逃跑吗？
31228178632704,FLED_SUCCESSFULLY,逃脱成功
31351797354496,FLED_FAILED,逃脱失败
31474300391424,BATTLE_START_NORMAL,开始战斗
31612079083520,BATTLE_START_AMBUSH,敌人伏击
31764621725696,BATTLE_START_HERO_AMBUSH,伏击
31908054339584,TIME_LIMIT,失败剩余回合
32065663700992,ROTATE_TEXT_KEY,{KEY}
32287181672448,WAVE_TIMER_TEXT,"下一波在
{AMOUNT} 回合后"
126911237754880,HIT_UI,命中: {HIT}%
127160211640320,DMG_UI,伤害: {MIN}~{MAX}
129287034146816,GRAZED,刷新！ {AMOUNT}
129800169492480,DEATH_RESISTED,抵抗死亡
132768226775040,CRIT_UI,暴击! {AMOUNT}
133003523035136,MISS_UI,未命中
133356545019904,BLOCKED_UI,已阻挡
133765217030144,DELAYED_UI,已延迟
134531927412736,SKIPPED_UI,已跳过
138663513985024,HIT_CHANCE_LINEUI,"命中:"
138850856767488,CRIT_HITLINE_CHANCE,"暴击:"
139171624554496,CHAIN_LINE_CHANCE,"连锁:"
139314247667712,STUN_LINE_CHANCE,"眩晕:"
139543533490176,POISON_CHANCE_LIEN,"毒素:"
139670004338688,BLEEDING_LINE_CHANCE,"流血:"
139790083067904,SNEAK_ATTACK_LINE_CHANCE,偷袭
143622917754880,WARN_SKIP_ALL_TITLE,跳过全部?
143751997460480,WARN_SKIP_ALL_TEXT,您即将自动跳过所有剩余单位的回合。您确定吗?
144034253148160,WARN_DELAY_ALL_TITLE,延迟全部？
144115194826752,WARN_DELAY_ALL_TEXT,您即将自动延迟所有剩余单位的回合。您确定吗？
149541659512832,AP_RECOVERED_TEXT,+{AMOUNT} AP
306996616007680,UNAFFILIATED,无名声
307266599161856,NO_TITLE,无头衔
307808570347520,EXPERIENCE_LIMIT_REACHED,已达经验上限
309086583164928,SHOW_SKILL_TREE,显示技能树
309343454924800,SHOW_ALL_SKILLS,显示所有技能
313274713149440,CHANGE_NAME_UPDATE_BIO_TITLE,更新简介吗？
313451138158592,CHANGE_NAME_UPDATE_BIO_TEXT,您想要自动将旧名字的所有出现替换为新名字吗？
313814121615360,DISMISS_WARNING_TITLE,解雇 {CHARACTER1}
313987765800960,DISMISS_WARNING_TEXT,您想支付 {COST} 黄金作为和解吗？（如果您不支付，根据他们的关系，剩余的冒险者将会失去心情。）
314421662355456,DISMISS_OPTION1,支付
314501291216896,DISMISS_OPTION2,不支付
314667922526208,ATTRIBUTES,属性
314841126309888,STATS,统计
315226767396864,ATTRIBUTE_GROWTHS,属性成长
315422066774016,PAY_BONUS,"支付奖金
({AMOUNT})"
318139468255232,ASSIGNMENT_EXPIRE_DAYS,在 {DAYS} 天内到期
318408474136576,ASSIGNMENT_IN_PROCESS,处理中 - 还剩 {DAYS} 天
318697793032192,DOES_NOT_EXPIRE,不会过期
421533475647488,ALLY_JOINED,{CHARACTER1} 暂时加入了你的队伍。
422493891571712,ANY_KEY,任何键
422890068750336,CONTINUE_PROMPT,按 {KEY} 继续
423231497678848,EVENT_TRAIT_GAINED,以下人员获得了以下特质：
423417485701120,EVENT_TRAIT_LOST,以下人员失去了以下特质：
423656095461376,EVENT_ITEMS_GAINED,以下物品已获得：
424490145394688,EVENT_ITEMS_LOST,以下物品已丢失：
431640301252608,GEM_SLOT_ALREADY_FILLED_TITLE,插槽中已经有一颗宝石！
433336616202240,GEM_SLOT_ALREADY_FILLED_TEXT,如果你选择在此插槽中放入另一颗宝石，旧宝石将会丢失。你仍然想继续吗？
439103146668032,CONFIDENT_PERSONALITY,自信
439245060943872,DEAULT_PERSONALITY,默认
439867025895424,EAGER_PERSONALITY,渴望
440080759238656,INDIFFERENT_PERSONALITY,漠不关心
440223508180992,JOKER_PERSONALITY,小丑
440383353106432,KIND_PERSONALITY,友善
440475430662144,RATIONAL_PERSONALITY,理性
440543684571136,RELIGIOUS_PERSONALITY,宗教信仰
440659044708352,RENEGADE_PERSONALITY,叛徒
440960497725440,WISE_PERSONALITY,智慧
475664827527168,ASSIGNMENT_OUTCOME_GOLD_REWARD,冒险者公会收到<color=#83720D>{AMOUNT}</color>金币。
475836265508864,ASSIGNMENT_OUTCOME_GAIN_TRAIT,所有分配的角色获得以下特质：
476144462966784,ASSIGNMENT_OUTCOME_LOSE_TRAIT,所有分配的角色失去以下特质：
476245583441920,ASSIGNMENT_OUTCOME_STAT_GAIN,所有分配的角色获得{STAT_GAINS}：
476563176140800,ASSIGNMENT_OUTCOME_RELATIONSHIP_EVENT,"所有分配的角色获得以下关系事件： 

<color={HEX_COLOR}>{RELATIONSHIPCHANGE_EVENT_DESCRIPTION}"
476803266490368,ASSIGNMENT_OUTCOME_GAIN_GUILD_EFFECT,公会获得以下效果:
476971479052288,ASSIGNMENT_OUTCOME_LOSE_GUILD_EFFECT,公会失去以下效果:
479058782826496,ASSIGNMENT_OUTCOME_EXPERIENCE,所有分配的角色获得<color=#B76D00>{EXPERIENCE_POINTS}</color>经验值。
479761156780032,CHARACTER_IS_BUSY_RED,<color=red>角色当前忙碌。</color>
484644735922176,CUSTOMIZATION_POINTS_LEFT_TITLE,剩余点数
484744128344064,CUSTOMIZATION_POINTS_LEFT_TEXT,你还有一些自定义点数。你真的想招募当前的冒险者吗？
484971405094912,CUSTOMIZATION_REMAINING_POINTS,剩余点数:
485213005393920,CUSTOMIZATION_PERSONALITY,"<b>个性({COUNT})</b>
{NAME}"
485535908081664,ALL_ASSIGNMENTS,全部({AMOUNT})
485672839524352,STORY_ASSIGNMENTS,故事({AMOUNT})
485818411233280,TRAINING_ASSIGNMENTS,训练({AMOUNT})
486024896819200,RESOURCE_ASSIGMENT,资源({AMOUNT})
486397007081472,MONSTER_HUNT_ASSIGNMENTS,怪物猎杀({AMOUNT})
486626901078016,MISC_ASSIGNMENTS,杂项({AMOUNT})
661533605736448,DELETE_LOADOUT_WARNING_TITLE,清除装备配置
662768345919488,DELETE_LOADOUT_WARNING_TEXT,你即将清除一个装备配置。你确定吗？
663084525137920,LOADOUTS_TEXT,装备配置({CLASSNAME})
666408108404736,HAIR_INDEX,发型({INDEX})
667421267701760,FACE_INDEX,面部({INDEX})
667613962416128,FACIAL_HAIR_INDEX,面部胡须({INDEX})
685000292020224,GUILD_EFFECT_EXPIRE,{DAYS} 天后过期
685671795896320,SKILL_LEARNED_TEXT,技能已学会
685804725972992,BLESSINGS_RECEIVED,祝福已获得
685929447796736,ITEM_CRAFTED,物品已获得
686053968293888,TRAINER_UNLOCKED,新训练师已解锁
686170171486208,Adventurer joined,冒险者加入
686506588221440,CHARACTER_GAINED_TITLE,<b>现在被称为<color=green>{TITLE}</b>
687123188658176,CHARACTER_REVIVED,冒险者复活
689154947264512,HEALED,治愈
692259852103680,LEVEL_UP_READY_HINT,有准备升级的冒险者。({AMOUNT})
692610575609856,HIGHER_CLASS_AVAILABLE_HINT,有冒险者可以升级到更高等级。({AMOUNT})
692879598268416,TARGET_CLASS_AVAILABLE_HINT,有冒险者可以升级到目标职业。({AMOUNT})
693084871700480,LEARN_SKILL_HINT,有冒险者可以学习新技能。({AMOUNT})
693284889669632,BAD_MOOD_HINT,有些冒险者心情非常糟糕，赶紧去帮他！
693492126035968,NEARLY_OUT_OF_MONEY_HINT,我们快没钱了！
693673789730816,STORY_QUEST_EXPIRE_HINT,故事任务即将过期！
694375509372928,TITLE_IMPROVEMENT_HINT,冒险者称号可以提升。({AMOUNT})
705439219298304,CONFESS_UI,"告解
({AMOUNT})"
705722796191744,NO_SKILLS,没有技能
706514366214144,HEAL_UI,"治疗
({AMOUNT})"
706664908173312,RESTING,休息中
707818337579008,DRINKING,畅饮中
707883470925824,BUY_DRINK,"买酒水
({AMOUNT})"
708109028012032,DRINK_NOT_AVAILABLE_DAY,在第三天前无法饮酒
709365565992960,DISBAND_WARNING_TITLE,解散公会
709468137697280,DISBAND_WARNING_TEXT,你确定要解散公会吗？
711715814879232,NO_TITLE_AVAILABLE,无可用称号
711843963449344,TITLE_ELIGIBLE,<color=#2aa136>符合称号条件</color>
715686726053888,ADVENTURER_LIMIT,冒险者限制：{AMOUNT}/{LIMIT}
715893798842368,SCOUT,"侦查
({COST})"
717108041461760,BUY_DRINK_MOOD_GAIN,每次饮酒获得心情：{AMOUNT}
717270050648064,BUY_DRINK_EVERYONE,为每个人购买酒水({COST})
717571432361984,BUY_DRINK_FOR_ALL_WARNING_TITLE,为所有人购买饮料
