ID,Key,String
987154518016,HEALTH_POTION,小型治疗药水
1281057787904,IRON_BREASTPLATE,铁胸甲
1759560765440,IRON_GREATSWORD,铁巨剑
2302853156864,MINOR_WARRIOR_RING,小型战士戒指
4677382868992,NOVICE_GI,新手道袍
233261540216832,HEALTH_POTION_DESCRIPTION,一瓶简单的治疗药水。恢复少量生命值。
234084139700224,IRON_BREASTPLATE_DESCRIPTION,一件由铁制成的简单胸甲。提供不错的保护。
234687196729344,IRON_GREATSWORD_DESCRIPTION,一把由铁制成的廉价巨剑。
234881988595712,MINOR_WARRIOR_RING_DESCRIPTION,一枚具有轻微魔法加成的戒指，可以增强佩戴者的物理攻击。
235348193873920,NOVICE_GI_DESCR,一件供武术初学者穿着的仪式袍。
235821684658176,ADEPT_GI,精通者长袍
236056095920128,ADEPT_GI_DESCR,一件适合那些经过长时间武术修炼者的长袍。
236400704131072,CLERIC_ROBE,牧师长袍
236560905572352,CLERIC_ROBE_DESCR,一件通常由低级信徒穿着的长袍。
237517173329920,HIDE_ARMOR,皮甲
237970950885376,HIDE_ARMOR_DESCR,一种由动物皮制成的盔甲。虽然它提供的保护不多，但完全不妨碍穿戴者的移动。
238242678870016,MINOR_MAGE_RING,小法师戒指
238335339433984,MINOR_MAGE_RING_DESC,一枚带有轻微魔法增益的戒指，能够提升佩戴者的魔力。
240039900385280,SUPPLIES,物资
240392960118784,SUPPLIES_DESC,一切让队伍在野外生存所需的物品。
240546823966720,ADVENTURER_COAT,冒险者外套
240847811416064,ADVENTURER_COAT_DESCR,为冒险者制作的外套。
241082549833728,BLACKSTEEL_ARMOR,黑钢盔甲
241233431531520,BLACKSTEEL_ARMOR_DESCR,一套由黑钢制成的盔甲。提供比钢制盔甲更强的保护。
241542040031232,CHAIN_SHIRT,链甲衫
241704351207424,CHAINSHIRT_DESCR,由互锁金属环制成的防御盔甲。提供适度的保护。
241931229499392,MASTER_ROBE,大师长袍
242078764142592,MASTER_ROBE_DESCR,武术大师的长袍。
242273430179840,MINOR_RING_OF_PROTECTION,小型保护戒指
242385862692864,MINOR_RING_OF_PROTECTION_DESC,一枚具有轻微魔法保护佩戴者免受物理伤害的戒指。
242724569518080,PADDED_ARMOR,填充盔甲
242855519883264,PADDED_ARMOR_DESCR,由绗缝布料和填充物组成的填充盔甲。
243055718207488,PLATE_ARMOUR,板甲
243135774887936,PLATE_ARMOUR_DESCR,一套覆盖全身的重型盔甲。提供极佳的保护，但会妨碍佩戴者的移动。
243507918704640,GRAND_MASTER_ROBE,大师长袍
243629503188992,GRAND_MASTER_ROBE_DESCR,适合那些达到武术巅峰的人的长袍。
243838371139584,MAGE_ROBE,法师长袍
243895019409408,MAGE_ROBE_DESCR,适合精通奥术技艺的人的长袍。
244040586924032,MINOR_DODGE_RING,小型闪避戒指
244895499325440,MINOR_DODGE_RING_DESCR,一枚具有轻微魔法增强佩戴者反应能力的戒指。
245040852930560,MITHRIL_ARMOR,精金盔甲
245175590752256,MITHRIL_ARMOR_DESCR,一套由精金制成的盔甲。很少有武器能穿透它的防御。
245423201488896,MITHRIL_SUIT,精金战衣
245619666882560,MITHRIL_SUIT_DESCR,一套由精金和可怕野兽的皮毛制成的战衣。这套战衣在提供无与伦比的保护的同时，保持了惊人的轻便性。
246083355578368,HIGH_MAGE_ROBE,高法师长袍
246221872467968,HIGH_MAGE_ROBE_DESCR,一件由稀有材料制成的长袍，适合强大的法师。
246403221590016,MINOR_RING_OF_ELEMENTAL_PROTECTION,次级元素保护戒指
246867321327616,MINOR_MANA_RING,次级法力戒指
246992529690624,MINOR_MANA_RING_DESCR,一枚具有轻微魔法增益的戒指，可以提升佩戴者的SP容量。
247350538702848,PRIEST_ROBE,牧师长袍
247864034758656,PRIEST_ROBE_DESCR,适合牧师的长袍。经过改良，更适合旅行
248049272000512,BISHOP_ROBE,主教长袍
248415187275776,BISHOP_ROBE_DESC,为高级神职人员制作的长袍。
248577859162112,KNIGHT_RING,骑士戒指
248676903456768,KNIGHT_RING_DESCR,适合骑士的戒指。
248949034094592,GRAND_MAGE_ROBE,大法师长袍
249131071082496,GRAND_MAGE_ROBE_DESCR,一件用危险怪物皮毛编织而成的强力长袍。
249353390166016,ARCHBISHOP_ROBE,大主教长袍
249485439438848,ARCH_BISHOP_ROBE_DESCR,一件用危险怪物皮毛编织而成的强力长袍。
249767758041088,PERMANENT_STRENGTH_POTION,永久力量药水
249877875298304,PERMANENT_STRENGTH_POTION_DESCR,一种稀有且难以制作的药水，可以增强力量。
608221228077056,MINOR_MAGE_POTION,小法师药水
608349687025664,MINOR_MAGE_POTION_DESCR,一种魔法药水，稍微增强施法能力。
608766084943872,MEDIUM_HEALTH_POTION,中级生命药水
608936356909056,MEDIUM_HEALTH_POTION_DESCR,一瓶中等大小的生命药水。恢复相当数量的生命值。
609174392049664,MEDIUM_MANA_POTION,中级魔力药水
609466756009984,MEDIUM_MANA_POTION_DESCR,一瓶中等大小的魔力药水。恢复相当数量的魔法值。
609665222086656,MEDIUM_ATTACK_POTION,中级攻击药水
610022044110848,MEDIUM_ATTACK_POTION_DESCR,一种可以增加物理伤害的药水。
610473623851008,MEDIUM_DEFENSE_POTION,中级防御药水
610676196151296,MEDIUM_DEFENSE_POTION_DESCR,一种可以提高物理防御的药水。
611086638157824,MEDIUM_MAGE_POTION,中级法师药水
611191340568576,MEDIUM_MAGE_POTION_DESCR,一种可以提高魔法伤害的药水。
611421368782848,CAT_POTION,猫咪药水
611596409671680,CAT_POTION_DESCR,一种赋予人猫咪灵活性的药水。
611856443936768,POTION_OF_WILLPOWER,意志力药水
612060920451072,POTION_OF_WILLPOWER_DESCR,一种帮助冒险者在危险面前坚定勇气的药水。
