ID,Key,String
147790401536,AQUAINTANCE,熟人
364870799360,FRIEND,朋友
623898431488,BEST_FRIEND,最好的朋友
867654602752,LOVER,爱人
1106188865536,RIVAL,对手
1667499986944,NEMESIS,天敌
164840693731328,INTERACT,互动
164969484029952,USE_ITEM,使用物品
165117157085184,HEROIC_HIT,英雄击
165581151965184,MOVE,移动
165673003028480,DELAY,推迟
170156059693056,HIDE_TALL_OBJECTS,隐藏高大物体
170426059624448,END_TURN,结束回合
170585493508096,FLEE,逃跑
170703898710016,ROTATE_SKILL,旋转技能
171261053276160,OPEN_MAP,打开地图
171388572700672,CHARACTER_PAGE,角色页面
171620077309952,INVENTORY,背包
171721038401536,FORMATION,阵型
171896771350528,CAMPING,露营
171983585054720,OPEN_QUEST,打开任务
172148161155072,WALK_UP,向前走
172413400551424,CAMERA_UP,摄像头向上
172542903881728,WALK_LEFT,向左走
172672520458240,CAMERA_LEFT,摄像机向左
172873666695168,WALK_RIGHT,向右走
173285773840384,CAMERA_RIGHT,摄像机向右
173444939288576,WALK_DOWN,向下走
173741044568064,CAMERA_DOWN,摄像机向下
173871378370560,CONTINUE_DIALOGUE,继续对话
174151146835968,ELEVATION_UP,高度上升
174456919986176,ELEVATION_DOWN,高度下降
174640722776064,QUICKSAVE,快速保存
174777998151680,QUICKLOAD,快速加载
174907069468672,CONTINUE_EVENT,继续事件
175268685582336,CYCLE,循环
176195211530240,WAIT,等待
571656065945600,SWARM,蜂群
585631637868544,EVEN_MOOD,普通
585763003469824,CONTENT_MOOD,内容
585860315516928,EUPHORIC_MOOD,欢快
586050355236864,DISGRUNTLED_MOOD,不满
586194035314688,UNSATISFIED_MOOD,不满意
589634308313088,COMMON_RARITY,普通
589747349000192,UNCOMMON_RARITY,不常见
589875300438016,RARE_RARITY,稀有
590080167022592,EPIC_RARITY,史诗
590169652498432,LEGENDARY_RARITY,传奇
5594391559213056,UNKNOWN_REPUTATION,无名之辈
594549957103616,BARELY_KNOWN_REPUTATION,初露锋芒
594872352280576,RECOGNIZED_REPUTATION,小有名气
595135687462912,ACKNOWLEDGED_REPUTATION,初获认可
595900250361856,RESPECTED_REPUTATION,受人敬重
596209366372352,WELL_KNOWN_REPUTATION,名声显赫
596582361632768,WIDELY_KNOWN_REPUTATION,声名远扬
596733981528064,GLORIOUS_REPUTATION,荣耀加身
597058234781696,LEGENDARY_REPUTATION,传奇人物
597144499032064,EXALTED_REPUTATION,至高崇敬
2489227870638080,HUNT_QUEST_TITLE,猎杀目标
2489474810286080,CLEAR_QUEST_TITLE,清理区域
2491859649597440,COLLECT_QUEST_TITLE,收集物品
2492934402248704,EXPLORE_QUEST_TITLE,探索区域
2493043877777408,SURVIVAL_QUEST_TITLE,在敌人的攻击下生存
2495809543114752,HEROIC_HIT_DESCR,"下一次技能的准确度提高30。这可以多次叠加。命中几率可以达到100%，覆盖任何可能限制最大命中几率的效果。"
2496279615541248,INSTANEOUS,超越极限
2496970560016384,INSTANEOUS_DESCR,本回合增加 X 点 AP。每回合最多只能恢复 6 点 AP。
2497139657576448,HEROIC_DODGE,英雄闪避
2497463529148416,ADRENALINE,肾上腺素
2497547973070848,ADRENALINE_DESCR,在下一回合优先行动。
2497823303962624,RUSH_DESCR,重置移动点
2498101721862144,DEFY,否决
2498170252595200,DEFY_DESCR,移除 <color=orange>{UNWORTY}</color> 状态效果。
2499566339264512,SELFISH_CANT_SELECT,由于角色自私，无法选择盟友。
2499791363674112,NO_ANIMAL_COMPANION,你已经在战场上有一个动物伙伴了。
2500052488458240,DIAMOND,钻石
2500637069578240,PLATINUM,铂金
2500714706145280,GOLD,黄金
2500776802816000,SILVER,白银
2500837704110080,IRON,黑铁
2500899268104192,BRONZE,青铜
2500956654571520,COPPER,铜块
2501029689987072,WEAPON,武器
2501124338651136,SWORD,剑
2501195759259648,BOW,弓
2501260741611520,PHYSICAL,物理
2501354765324288,ARCANE,奥术
2501418820734976,DIVINE,神圣
2501489553477632,MELEE,近战
2501627533496320,RANGED,远程
2501700807987200,SHIELD,盾牌
2501770513125376,SONG,歌曲
2501832332972032,DAGGER,匕首
2502873510219776,UNDEAD,不死族
2502955273981952,CORPSE,尸体
2503015659376640,BARRICADE,障碍物
2503129790582784,ANIMAL,动物
2503206080778240,HUMAN,人类
2503279795671040,LEPHOZ,莱佛兹
2503340797628416,GOBLIN,哥布林
2503410641178624,LIZARDMEN,蜥蜴人
2503489439567872,OBJECT,物体
2503554472251392,DEMON,恶魔
2503612936654848,ANIMAL_COMPANION,动物伙伴
3468778276818944,ACCEPT,接受
3469835585359872,ACHIEVEMENT_COMPLETED_TEXT,已完成
3472123603357696,ADVENTURER_GUILD_GAMETEXT,冒险者公会
3472595504500736,AFFECTED_UNITS_EFFECT_TEXT,"<b>效果</b>:
<color=orange>{EFFECT}</color>"
3472847364067328,AFFECTED_UNITS_INPATH_EFFECT_TEXT,"<b>效果（路径中的单位）</b>:
<color=orange>{EFFECT}</color>"
3474293698498560,AMBUSH_MESSAGE_TEXT,你遭到伏击了！
3475361027231744,AMBUSH_TITLE_TEXT,伏击
3475765072924672,AQUAINTANCE_STAGE_TEXT,已成为好朋友
3475963685801984,AQUAINTANCE_TO_FRIEND_TEXT,{CHARACTER1} 和 {CHARACTER2} 稳步建立了信任，现在已经成为朋友。在冒险者中，友谊是非常宝贵的，因为没有什么比身边有可以信任的人更让人安心了。
3476699257671680,AQUAINTANCE_TO_LOVER_TEXT,"这让大家有些惊讶，但这两个人现在已经成为恋人了。
周围的其他冒险者对此并没有预料到，因此这对小情侣不得不面对许多关于他们关系的尴尬问题。尽管如此，他们看起来在一起非常快乐。"
3477026522435584,AQUAINTANCE_TO_NEMESIS_TEXT,”有时候，一段中立的关系会因为一些小事而倾斜到一方。在这种情况下，可能有人在跳舞时把另一个人的母亲比作巨魔。无论是什么，这显然不是小事。“
3477525602668544,AQUAINTANCE_TO_OATHSWORN_TEXT,"看起来这两个人特别合得来。事实上，他们似乎已经开始信任对方最深的秘密。他们可能在这个决定上有些过于自信。
我们得看看这会如何发展。"
3477955061649408,AQUAINTANCE_TO_RIVAL_TEXT,最近这两人在一起时，大部分对话都变成了争吵。有时会说出一些难以收回的话。大家都能看出{CHARACTER1}和{CHARACTER2}并不太喜欢对方。现在，他们在必要时可以一起工作，但我们希望他们的关系不会进一步恶化。
3478521624039424,AQUIRED_ITEMS_DESCRIPTION_TEXT,队伍获得了以下物品：
3478707561730048,AQUIRED_ITEMS_TITLE_TEXT,获得的物品
3478991612579840,ARENA,竞技场
3479460430909440,ARMOR_REQUIREMENT_TEXT,盔甲: {ARMORS} 
3482966390902784,ATTACK_ENEMY,攻击敌人
3483095109898240,ATTRIBUTE_REQUIREMENTS,需要 {ATTRIBUTE}: {ATTR_VALUE}
3485603693760512,BATTLE,战斗
3489394962894848,CAMP,营地
3489559912288256,CANCEL_LABEL,取消
3489721682399232,CANT_DELAY_ERROR,本回合已行动过了
3489921029279744,CANT_FLEE,无法逃跑
3490324613599232,CAVE,洞穴
3490404385067008,CHARACTER_DIED_MESSAGE,{CHARACTER1} 死亡了。
3490570592751616,CHARACTER_IS_BUSY,角色忙碌中
3490705171189760,CHARACTER_RECEIVED_EXPERIENCE,{CHARACTER1} 获得了 {AMOUNT} 经验值。
3491346413162496,CHARACTERS_JOINS,以下冒险者加入公会：
3491765226999808,CHOOSE_A_CHARACTER,选择一个角色
3491925860454400,CLASS_REQUIREMENT_TEXT,职业：{CLASSES}
3492095142563840,CLEAR_OBSTACLE_PROMPT,清除障碍
3492956614856704,CLIMB,攀爬
3786574961479680,CONFIRM_LABEL,确认
3786641986457600,CONTINUE_LABEL,继续
3786778217451520,COOLDOWN_ERROR,冷却中
3787031813459968,COUNTDOWN_STATUSEFFECT_DESCRIPTION_TEXT,在 {DURATION} {DURATION:cond:=1?turn|turns}: 
3791923856707584,UNINJURED,无伤
3792209509781504,LIGHT_INJURY,轻微受伤
3792402057695232,MEDIUM_INJURY,受伤
3792562649206784,HEAVY_INJURY,重伤
3812887717908480,NORMAL,普通
3813096741048320,CHARACTER_STATE_DEAD,已死亡
3813279751114752,CHARACTER_STATE_FLED,已逃离
3813475830632448,CHARACTER_STATE_LEFT,已离队
3813753338368000,CHARACTER_STATE_MOURNING,哀悼中
3813917968994304,CHARACTER_STATE_UNAVAILABLE,无法行动
3814151306514432,CHARACTER_STATE_TRAINING,训练中
3814312736886784,CHARACTER_STATE_TAVERN,造访酒馆
3814568476184576,CHARACTER_STATE_RESTING,休息中
3814703570522112,CHARACTER_STATE_RETRAINING,进行重修
3814960886878208,CHARACTER_STATE_ASSIGNMENT,执行任务
3817185403113472,QUEST_SHORT,短
3817400633823232,QUEST_MEDIUM,中
3817691563331584,QUEST_LONG,长
4631856792113152,MISSING_TRAIT_TEXT,不具备<color=orange>{TRAIT}</color>
5590077111439360,LOADINGSCREEN_TEXT0,每个队伍最多只能有6名成员。明智地选择你的成员，以便他们能够应对任何情况。
5590077144993792,LOADINGSCREEN_TEXT1,提示：同一队伍中的冒险者更有可能互相互动。
5590077144993793,LOADINGSCREEN_TEXT2,当任务变得危险时，不要犹豫放弃。冒险者是昂贵的投资。
5590077144993794,LOADINGSCREEN_TEXT3,你知道在战斗地图上移动冒险者时可以指定特定路径吗？在移动时按住 Ctrl 键可以设置途经点。
5590077144993795,LOADINGSCREEN_TEXT4,神圣魔法对亡灵的效果不同。治疗魔法实际上会伤害他们。
5590077144993796,LOADINGSCREEN_TEXT5,如果你被敌人包围，远程技能会受到准确度惩罚。尽量让你的弓箭手远离敌人。
5590077144993797,LOADINGSCREEN_TEXT6,高度很重要！攻击在你下方的敌人比攻击在你上方的敌人更容易。
5590077144993798,LOADINGSCREEN_TEXT7,你知道可以通过右键单击撤销移动吗？
5590077144993799,LOADINGSCREEN_TEXT8,如果敌人在地形后面很难看见，试着使用战斗屏幕右侧的按钮改变可见高度。
5590077144993800,LOADINGSCREEN_TEXT9,战斗太慢了吗？你可以在战斗时通过屏幕左上角的速度按钮来改变战斗速度。你也可以在选项菜单中将其绑定到快捷键。
5590077144993801,LOADINGSCREEN_TEXT10,不相信骰子吗？你可以在战斗日志中查看掷骰结果。请在右侧寻找按钮。
5590077144993802,LOADINGSCREEN_TEXT11,在艰难的情况下不要忘记使用你的BP。如果你的冒险者快要死了，省着BP是没有意义的。
5590077144993803,LOADINGSCREEN_TEXT12,"你知道当地的铁匠不喜欢魔法吗？
所以这里没有附魔武器。"
5665662923870208,GREAT_FOREST_NAME_TEXT,森林
5666065392504832,ASHENLAND,灰烬之地
5666388383272960,OLD_FORTRESS,古堡
5666592293556224,TUNDRA,冻原
5667939348811776,WITCH_HIDEOUT,女巫藏身处
5671592595984384,CURRENTLY_AVAILABLE_CAMPINGPOINTS,可用积分:
5671839497883648,DAMAGE_EVENT_RESULT,以下冒险者受到伤害:
5672796948434944,DAY,天
5672864136990720,DAY_STAMP,第{DAYS}天
5673212436189184,DAYS_SAVE_COUNTER_TEXT,天数:{DAYS}
5673711629668352,DECISION_LOSE_VIGOR,失去 {AMOUNT} 体力。
5679122046947328,DISARMING_FAILED,你的冒险者未能解除陷阱。
5679279463370752,DISARM_TRAP,解除陷阱
5679513589420032,DISCARD,丢弃
5680744374374400,DUMMY_TEXT,这是一个示例文本！
5726218884124672,ENTER_LOCATION,进入地点
5726509499060224,EQUIP,装备
5726675929042944,EVENT_STATUSEFFECT_RESULT,以下人员获得以下效果：
5729442693287936,FREEACTION_TEXT,自由行动
5744202365177856,FRONT_POSITION,前方
5744270459703296,GAINED_ITEMS_TEXT,获得以下物品:
5744755635818496,HEALTHMORALEDAMAGE_EVENT_RESULT,以下冒险者失去生命值和BP:
5744830013411328,HEALTHMORALERESTORE_EVENT_RESULT,以下冒险者获得生命值和BP:
5746512529100800,HUBSCENE_TEXT,在酒馆里
5747691568926720,IGNORE_OPTION,忽略
5747754118582272,INSUFFICIENT_ACTIONPOINTS,AP不足
5747879549243392,INSUFFICIENT_MP,BP不足
